NID,Title,URL,Organization,Product,Issue,What you should do,Category,Recall class,Last updated,Archived,Main issue,Secondary issue,Bacteria subtype
62983,  Silver Maple brand Frozen All White Meat Fully Cooked Diced Chicken recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/silver-maple-brand-frozen-all-white-meat-fully-cooked-diced-chicken-recalled-due,CFIA,Silver Maple brand Frozen All White Meat Fully Cooked Diced Chicken,Listeria,,Food,Class 2,2021-09-17,0,Listeria,,
62981,  Jongilpoom brand Enoki Mushroom recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/jongilpoom-brand-enoki-mushroom-recalled-due-listeria-monocytogenes,CFIA,Jongilpoom brand Enoki Mushroom,Listeria,,Food,Class 1,2021-09-16,0,Listeria,,
62979,  Frozen All White Meat Fully Cooked Diced Chicken recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/frozen-all-white-meat-fully-cooked-diced-chicken-recalled-due-listeria-monocytogenes,CFIA,Frozen All White Meat Fully Cooked Diced Chicken,Listeria,,Food,Class 2,2021-09-10,0,Listeria,,
62977,"  European Butcher brand Bacon ""Chuncks"" and Smoked Side Bacon Slices recalled due to Listeria monocytogenes ",https://recalls-rappels.canada.ca/en/alert-recall/european-butcher-brand-bacon-chuncks-and-smoked-side-bacon-slices-recalled-due,CFIA,"European Butcher brand Bacon ""Chuncks"" and Smoked Side Bacon Slices",Listeria,,Food,Class 1,2021-09-08,0,Listeria,,
62976,  Eat Smart brand Chopped Salad Kits recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/eat-smart-brand-chopped-salad-kits-recalled-due-listeria-monocytogenes,CFIA,Eat Smart brand Chopped Salad Kits,Listeria,,Food,Class 1,2021-09-07,0,Listeria,,
62975,"  European Butcher brand Bacon ""Chuncks"" recalled due to Listeria monocytogenes ",https://recalls-rappels.canada.ca/en/alert-recall/european-butcher-brand-bacon-chuncks-recalled-due-listeria-monocytogenes,CFIA,"European Butcher brand Bacon ""Chuncks""",Listeria,,Food,Class 1,2021-09-06,0,Listeria,,
62972,  Veggie Foodle brand Whole Vegetable Noodles recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/veggie-foodle-brand-whole-vegetable-noodles-recalled-due-listeria-monocytogenes,CFIA,Veggie Foodle brand Whole Vegetable Noodles,Listeria,,Food,Class 1,2021-08-30,0,Listeria,,
62973,  Soo brand Enoki Mushrooms recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/soo-brand-enoki-mushrooms-recalled-due-listeria-monocytogenes,CFIA,Soo brand Enoki Mushrooms,Listeria,,Food,Class 2,2021-08-30,0,Listeria,,
62969,  Curation Foods brand Kale Veg Blends and Eat Smart brand Chopped Salad Kits recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/curation-foods-brand-kale-veg-blends-and-eat-smart-brand-chopped-salad-kits-recalled,CFIA,Curation Foods brand Kale Veg Blends and Eat Smart brand Chopped Salad Kits,Listeria,,Food,Class 1,2021-08-26,0,Listeria,,
62967,  Eat Smart brand Asian Sesame (Sésame asiatique) Chopped Salad Kit recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/eat-smart-brand-asian-sesame-sesame-asiatique-chopped-salad-kit-recalled-due-listeria,CFIA,Eat Smart brand Asian Sesame (Sésame asiatique) Chopped Salad Kit,Listeria,,Food,Class 1,2021-08-24,0,Listeria,,
62965,  Mr. Porky brand Original Scratchings recalled due to Salmonella ,https://recalls-rappels.canada.ca/en/alert-recall/mr-porky-brand-original-scratchings-recalled-due-salmonella,CFIA,Mr. Porky brand Original Scratchings,Salmonella,,Food,Class 2,2021-08-23,0,Salmonella,,
62963,  Veggie Foodle brand Green Zucchini Whole Vegetable Noodles recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/veggie-foodle-brand-green-zucchini-whole-vegetable-noodles-recalled-due-listeria,CFIA,Veggie Foodle brand Green Zucchini Whole Vegetable Noodles,Listeria,,Food,Class 1,2021-08-20,0,Listeria,,
62962,  Ying Ying Soy Food brand Sweet & Spicy Tofu recalled due to Salmonella ,https://recalls-rappels.canada.ca/en/alert-recall/ying-ying-soy-food-brand-sweet-spicy-tofu-recalled-due-salmonella,CFIA,Ying Ying Soy Food brand Sweet & Spicy Tofu,Salmonella,,Food,Class 1,2021-08-18,0,Salmonella,,
62959,  Certain broccoli-containing deli products recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/certain-broccoli-containing-deli-products-recalled-due-listeria-monocytogenes,CFIA,Certain broccoli-containing deli products,Listeria,,Food,Class 1,2021-08-13,0,Listeria,,
62974,  Randsland brand Broccoli Floret and Broccoli Salad Kit recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/randsland-brand-broccoli-floret-and-broccoli-salad-kit-recalled-due-listeria,CFIA,Randsland brand Broccoli Floret and Broccoli Salad Kit,Listeria,,Food,Class 1,2021-08-13,0,Listeria,,
62955,  Repackaged Cahill's brand Original Irish Porter Cheese recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/repackaged-cahill-s-brand-original-irish-porter-cheese-recalled-due-listeria,CFIA,Repackaged Cahill's brand Original Irish Porter Cheese,Listeria,"If you think you became sick from consuming a recalled product, call your doctor.Check to see if you have the recalled products in your home. Recalled products should be thrown out or returned to the store where they were purchased.Food contaminated with&nbsp;Listeria monocytogenes&nbsp;may not look or smell spoiled but can still make you sick. Symptoms can include vomiting, nausea, persistent fever, muscle aches, severe headache and neck stiffness. Pregnant women, the elderly and people with weakened immune systems are particularly at risk. Although infected pregnant women may experience only mild, flu-like symptoms, the infection can lead to premature delivery, infection of the newborn or even stillbirth. In severe cases of illness, people may die.Learn more about the health risksSign up for recall notifications by email and follow us on social mediaView our detailed explanation of the food safety investigation and recall processReport a food safety or labelling concern",Dairy,Class 1,2021-08-04,0,Listeria,,
62952,  Cahill's brand Original Irish Porter Cheese recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/cahill-s-brand-original-irish-porter-cheese-recalled-due-listeria-monocytogenes-0,CFIA,Cahill's brand Original Irish Porter Cheese,Listeria,,Food,Class 1,2021-08-03,0,Listeria,,
62951,  Harvest Fresh brand Zucchini Spirals and Teriyaki Vegetable Spiral Stir Fry Kit recalled due to Listeria monocytogenes ,https://recalls-rappels.canada.ca/en/alert-recall/harvest-fresh-brand-zucchini-spirals-and-teriyaki-vegetable-spiral-stir-fry-kit,CFIA,Harvest Fresh brand Zucchini Spirals and Teriyaki Vegetable Spiral Stir Fry Kit,Listeria,,Food,Class 1,2021-08-01,0,Listeria,,
62947,  Frank's RedHot brand Buffalo Ranch Seasoning recalled due to Salmonella ,https://recalls-rappels.canada.ca/en/alert-recall/frank-s-redhot-brand-buffalo-ranch-seasoning-recalled-due-salmonella,CFIA,Frank's RedHot brand Buffalo Ranch Seasoning,Salmonella,,Food,Class 2,2021-07-27,0,Salmonella,,
